# generation_params: repair_time: uniform(min=1, max=4) | priority: uniform(min=1, max=10),,
job_id,repair_type,repair_time_hours,priority,scheduled
J2390,Brake inspection,3,9,
J2391,Brake pad replacement,4,8,
J2392,Brake inspection,1,1,
J2393,Tire replacement,3,4,
J2394,Engine diagnostic scan,2,9,
J2395,Engine diagnostic scan,4,7,
J2396,Transmission inspection,2,3,
J2397,Check engine light diagnosis,1,8,
J2398,Coolant system service,1,6,
J2399,Transmission inspection,3,2,
J2400,Tire replacement,1,8,
J2401,ABS warning light diagnosis,1,2,
J2402,Battery replacement,3,2,
J2403,Battery replacement,3,6,
J2404,Spark plug replacement,3,4,
J2405,Oil change,2,7,
J2406,Wheel alignment,4,3,
J2407,Suspension noise diagnosis,4,3,
J2408,Engine diagnostic scan,1,9,
J2409,Alternator inspection,2,7,
J2410,Engine diagnostic scan,3,8,
J2411,Transmission inspection,3,4,
J2412,Tire replacement,3,8,
J2413,Coolant system service,3,5,
J2414,Transmission inspection,4,5,
J2415,Suspension noise diagnosis,2,4,
J2416,Tire replacement,3,4,
J2417,Brake pad replacement,2,9,
J2418,Coolant system service,4,3,
J2419,Wheel alignment,1,7,
J2420,Coolant system service,3,3,
J2421,Suspension noise diagnosis,1,3,
J2422,Coolant system service,2,10,
J2423,Transmission inspection,3,7,
J2424,Check engine light diagnosis,1,5,
J2425,Coolant system service,3,3,
J2426,Engine diagnostic scan,3,4,
J2427,Wheel alignment,3,2,
J2428,Brake pad replacement,3,5,
J2429,Oil change,2,7,
J2430,Brake inspection,1,9,
J2431,Engine diagnostic scan,2,8,
J2432,Alternator inspection,3,7,
J2433,Tire pressure sensor reset,2,3,
J2434,Engine diagnostic scan,2,10,
J2435,Spark plug replacement,3,2,
J2436,Check engine light diagnosis,1,1,
J2437,Tire replacement,2,5,
J2438,ABS warning light diagnosis,1,4,
J2439,Check engine light diagnosis,1,6,
J2440,Suspension noise diagnosis,3,4,
J2441,Engine diagnostic scan,3,8,
J2442,Coolant system service,2,9,
J2443,Transmission inspection,3,8,
J2444,Oil change,2,2,
J2445,Coolant system service,4,2,
J2446,Brake inspection,2,4,
J2447,Brake inspection,3,5,
J2448,Wheel alignment,3,5,
J2449,Coolant system service,2,6,
J2450,Coolant system service,4,2,
J2451,Engine diagnostic scan,3,6,
J2452,Transmission inspection,1,6,
J2453,Coolant system service,4,1,
J2454,Wheel alignment,1,8,
J2455,Battery replacement,4,7,
J2456,Alternator inspection,1,3,
J2457,Tire pressure sensor reset,2,2,
J2458,Coolant system service,2,6,
J2459,Brake inspection,2,3,
J2460,Transmission inspection,2,4,
J2461,Check engine light diagnosis,2,5,
J2462,Check engine light diagnosis,2,7,
J2463,Suspension noise diagnosis,1,8,
J2464,ABS warning light diagnosis,2,5,
J2465,Wheel alignment,4,4,
J2466,Coolant system service,3,2,
J2467,Wheel alignment,2,8,
J2468,Spark plug replacement,3,7,
J2469,Transmission inspection,3,4,
J2470,Engine diagnostic scan,1,3,
J2471,Brake pad replacement,3,3,
J2472,Alternator inspection,4,10,
J2473,Battery replacement,2,10,
J2474,Spark plug replacement,2,1,
J2475,Wheel alignment,2,4,
J2476,Wheel alignment,3,9,
J2477,Coolant system service,1,4,
J2478,Brake pad replacement,2,6,
J2479,Battery replacement,3,5,
J2480,Spark plug replacement,2,8,
J2481,Wheel alignment,3,6,
J2482,Coolant system service,3,1,
J2483,Brake pad replacement,3,9,
J2484,Oil change,3,8,
J2485,Brake pad replacement,1,7,
J2486,Transmission inspection,3,3,
J2487,Suspension noise diagnosis,3,6,
J2488,Suspension noise diagnosis,3,7,
J2489,Wheel alignment,3,2,
J2490,Brake pad replacement,2,4,
J2491,Alternator inspection,3,2,
J2492,Tire pressure sensor reset,3,1,
J2493,Brake pad replacement,4,8,
J2494,Battery replacement,2,2,
J2495,Tire replacement,3,5,
J2496,Coolant system service,2,3,
J2497,Wheel alignment,1,8,
J2498,Battery replacement,4,8,
J2499,Brake pad replacement,3,2,
J2500,Spark plug replacement,2,6,
J2501,Suspension noise diagnosis,1,6,
J2502,Battery replacement,4,8,
J2503,ABS warning light diagnosis,2,4,
J2504,Spark plug replacement,3,9,
J2505,Tire pressure sensor reset,4,5,
J2506,Battery replacement,4,4,
J2507,Tire pressure sensor reset,2,6,
J2508,ABS warning light diagnosis,2,8,
J2509,Tire replacement,3,4,
J2510,Transmission inspection,2,2,
J2511,Alternator inspection,1,7,
J2512,Brake inspection,4,7,
J2513,ABS warning light diagnosis,4,3,
J2514,Brake inspection,1,4,
J2515,Engine diagnostic scan,3,5,
J2516,Brake pad replacement,2,5,
J2517,Spark plug replacement,2,4,
J2518,Battery replacement,3,6,
J2519,Tire replacement,3,9,
J2520,Tire replacement,4,3,
J2521,Battery replacement,2,2,
J2522,Spark plug replacement,1,10,
J2523,Oil change,2,8,
J2524,Engine diagnostic scan,2,4,
J2525,Wheel alignment,2,1,
J2526,Battery replacement,2,3,
J2527,Spark plug replacement,2,9,
J2528,ABS warning light diagnosis,3,9,
J2529,Suspension noise diagnosis,3,2,
J2530,Check engine light diagnosis,1,8,
J2531,Brake pad replacement,2,8,
J2532,Alternator inspection,3,3,
J2533,Battery replacement,2,1,
J2534,Check engine light diagnosis,3,9,
J2535,Oil change,2,4,
J2536,Coolant system service,2,3,
J2537,Coolant system service,3,2,
J2538,Check engine light diagnosis,3,5,
J2539,Suspension noise diagnosis,2,3,
J2540,Brake pad replacement,1,10,
J2541,Spark plug replacement,1,6,
J2542,Alternator inspection,2,4,
J2543,Brake inspection,4,1,
J2544,Wheel alignment,3,3,
J2545,Brake pad replacement,3,7,
J2546,Spark plug replacement,3,5,
J2547,ABS warning light diagnosis,3,4,
J2548,Transmission inspection,4,4,
J2549,Brake inspection,2,8,
J2550,Tire pressure sensor reset,4,10,
J2551,ABS warning light diagnosis,2,6,
J2552,Check engine light diagnosis,3,4,
J2553,Tire pressure sensor reset,3,4,
J2554,Coolant system service,3,8,
J2555,Transmission inspection,3,3,
J2556,Brake inspection,3,9,
J2557,Wheel alignment,1,1,
J2558,Oil change,2,7,
J2559,Oil change,2,4,
J2560,Suspension noise diagnosis,4,3,
J2561,Battery replacement,1,5,
J2562,ABS warning light diagnosis,2,10,
J2563,Tire replacement,2,7,
J2564,Transmission inspection,1,3,
J2565,Engine diagnostic scan,3,9,
J2566,Oil change,3,5,
J2567,Tire pressure sensor reset,2,9,
J2568,ABS warning light diagnosis,4,4,
J2569,Brake pad replacement,4,7,
J2570,Brake pad replacement,3,4,
J2571,Engine diagnostic scan,2,6,
J2572,ABS warning light diagnosis,3,8,
J2573,Suspension noise diagnosis,3,9,
J2574,Brake inspection,2,10,
J2575,Coolant system service,1,7,
J2576,Coolant system service,4,9,
J2577,Tire replacement,2,8,
J2578,ABS warning light diagnosis,1,6,
J2579,Tire replacement,3,9,
J2580,ABS warning light diagnosis,3,3,
J2581,Transmission inspection,4,10,
J2582,Tire pressure sensor reset,3,10,
J2583,Battery replacement,3,4,
J2584,Transmission inspection,3,5,
J2585,Wheel alignment,3,8,
J2586,Coolant system service,3,2,
J2587,Alternator inspection,3,6,
J2588,Suspension noise diagnosis,2,3,
J2589,Spark plug replacement,3,3,
J2590,Brake inspection,3,7,
J2591,Tire replacement,4,3,
J2592,Transmission inspection,3,8,
J2593,Alternator inspection,1,8,
J2594,ABS warning light diagnosis,2,2,
J2595,Check engine light diagnosis,2,7,
J2596,Tire pressure sensor reset,2,9,
J2597,Brake inspection,1,1,
J2598,Oil change,3,1,
J2599,Check engine light diagnosis,2,2,
J2600,Check engine light diagnosis,1,9,
J2601,Oil change,4,9,
J2602,Wheel alignment,1,1,
J2603,Brake inspection,3,3,
J2604,Tire replacement,2,4,
J2605,Wheel alignment,1,7,
J2606,Check engine light diagnosis,3,6,
J2607,Oil change,4,1,
J2608,Alternator inspection,4,6,
J2609,Check engine light diagnosis,1,6,
J2610,Brake inspection,3,4,
J2611,Brake pad replacement,3,4,
J2612,Tire replacement,2,5,
J2613,Brake inspection,4,4,
J2614,Check engine light diagnosis,4,9,
J2615,Coolant system service,3,3,
J2616,Engine diagnostic scan,4,3,
J2617,Brake inspection,2,4,
J2618,Suspension noise diagnosis,2,5,
J2619,Check engine light diagnosis,3,1,
J2620,Check engine light diagnosis,2,4,
J2621,Wheel alignment,3,3,
J2622,Transmission inspection,4,4,
J2623,Brake pad replacement,3,4,
J2624,Tire replacement,3,3,
J2625,Transmission inspection,4,3,
J2626,ABS warning light diagnosis,1,7,
J2627,Oil change,2,2,
J2628,Battery replacement,2,5,
J2629,Oil change,2,2,
J2630,Tire pressure sensor reset,4,9,
J2631,Tire pressure sensor reset,2,8,
J2632,Battery replacement,3,10,
J2633,Alternator inspection,2,1,
J2634,Alternator inspection,3,6,
J2635,Tire pressure sensor reset,3,8,
J2636,Tire pressure sensor reset,2,3,
J2637,Suspension noise diagnosis,2,5,
J2638,Tire pressure sensor reset,2,7,
J2639,Wheel alignment,2,4,
J2640,ABS warning light diagnosis,2,8,
J2641,Wheel alignment,2,2,
J2642,Oil change,3,1,
J2643,Spark plug replacement,3,4,
J2644,Spark plug replacement,1,7,
J2645,ABS warning light diagnosis,1,5,
J2646,ABS warning light diagnosis,2,8,
J2647,ABS warning light diagnosis,3,6,
J2648,ABS warning light diagnosis,3,7,
J2649,Check engine light diagnosis,4,2,
J2650,Suspension noise diagnosis,4,7,
J2651,ABS warning light diagnosis,4,1,
J2652,Suspension noise diagnosis,1,3,
J2653,Coolant system service,2,9,
J2654,Wheel alignment,2,9,
J2655,Check engine light diagnosis,4,3,
J2656,Engine diagnostic scan,2,6,
J2657,Transmission inspection,2,6,
J2658,Brake inspection,2,8,
J2659,Oil change,2,10,
J2660,Brake pad replacement,3,7,
J2661,Transmission inspection,4,9,
J2662,Brake pad replacement,1,3,
J2663,Tire replacement,2,8,
J2664,Engine diagnostic scan,3,4,
J2665,Brake pad replacement,1,10,
J2666,Wheel alignment,4,10,
J2667,Brake pad replacement,3,6,
J2668,Engine diagnostic scan,4,4,
J2669,Tire pressure sensor reset,1,7,
J2670,Brake pad replacement,2,6,
J2671,Tire replacement,2,8,
J2672,ABS warning light diagnosis,2,4,
J2673,Wheel alignment,3,3,
J2674,Coolant system service,4,6,
J2675,Suspension noise diagnosis,4,6,
J2676,Tire pressure sensor reset,2,1,
J2677,Alternator inspection,1,5,
J2678,Brake pad replacement,1,3,
J2679,Spark plug replacement,4,8,
J2680,Coolant system service,2,7,
J2681,Alternator inspection,2,6,
J2682,Battery replacement,1,8,
J2683,Tire replacement,2,1,
J2684,Brake inspection,3,10,
J2685,Check engine light diagnosis,4,8,
J2686,Oil change,3,6,
J2687,Suspension noise diagnosis,3,2,
J2688,Tire replacement,4,3,
J2689,Check engine light diagnosis,4,6,
J2690,Spark plug replacement,2,5,
J2691,ABS warning light diagnosis,2,6,
J2692,Tire pressure sensor reset,2,6,
J2693,Coolant system service,4,4,
J2694,Engine diagnostic scan,2,4,
J2695,ABS warning light diagnosis,1,3,
J2696,Tire pressure sensor reset,3,5,
J2697,Wheel alignment,1,8,
J2698,Suspension noise diagnosis,3,10,
J2699,ABS warning light diagnosis,3,9,
J2700,Tire replacement,3,6,
J2701,ABS warning light diagnosis,2,4,
J2702,Alternator inspection,3,7,
J2703,Alternator inspection,1,6,
J2704,Suspension noise diagnosis,3,9,
J2705,Oil change,4,10,
J2706,Suspension noise diagnosis,2,7,
J2707,Tire replacement,3,1,
J2708,Check engine light diagnosis,2,6,
J2709,Spark plug replacement,4,8,
J2710,Tire replacement,1,2,
J2711,Suspension noise diagnosis,3,5,
J2712,ABS warning light diagnosis,2,7,
J2713,ABS warning light diagnosis,1,8,
J2714,Check engine light diagnosis,2,5,
J2715,Spark plug replacement,2,2,
J2716,Wheel alignment,2,6,
J2717,Engine diagnostic scan,2,5,
J2718,Alternator inspection,4,3,
J2719,Check engine light diagnosis,3,9,
J2720,Check engine light diagnosis,2,9,
J2721,Tire pressure sensor reset,3,5,
J2722,Alternator inspection,1,2,
J2723,Tire pressure sensor reset,3,1,
J2724,Battery replacement,2,7,
J2725,Suspension noise diagnosis,2,2,
J2726,Battery replacement,1,7,
J2727,Transmission inspection,2,8,
J2728,Battery replacement,2,6,
J2729,Battery replacement,3,5,
J2730,Transmission inspection,2,6,
J2731,Tire replacement,2,8,
J2732,ABS warning light diagnosis,4,5,
J2733,Transmission inspection,3,3,
J2734,Check engine light diagnosis,2,5,
J2735,Alternator inspection,3,7,
J2736,Suspension noise diagnosis,4,1,
J2737,Transmission inspection,1,3,
J2738,Tire replacement,1,9,
J2739,Brake pad replacement,1,4,
J2740,Suspension noise diagnosis,4,1,
J2741,Coolant system service,2,2,
J2742,Wheel alignment,4,3,
J2743,Brake inspection,2,6,
J2744,ABS warning light diagnosis,3,4,
J2745,Transmission inspection,3,6,
J2746,Transmission inspection,2,6,
J2747,Spark plug replacement,3,6,
J2748,Check engine light diagnosis,1,5,
J2749,Spark plug replacement,4,1,
J2750,Wheel alignment,1,3,
J2751,Suspension noise diagnosis,1,7,
J2752,Suspension noise diagnosis,3,4,
J2753,Suspension noise diagnosis,3,5,
J2754,Tire pressure sensor reset,4,5,
J2755,Coolant system service,1,8,
J2756,Coolant system service,2,3,
J2757,Alternator inspection,2,8,
J2758,Suspension noise diagnosis,1,5,
J2759,Suspension noise diagnosis,2,5,
J2760,Brake inspection,4,3,
J2761,Brake inspection,4,5,
J2762,ABS warning light diagnosis,2,9,
J2763,Wheel alignment,3,7,
J2764,Oil change,1,3,
J2765,ABS warning light diagnosis,2,8,
J2766,Alternator inspection,3,6,
J2767,Battery replacement,3,1,
J2768,Spark plug replacement,4,9,
J2769,Brake inspection,3,3,
J2770,ABS warning light diagnosis,3,9,
J2771,Spark plug replacement,2,8,
J2772,Battery replacement,2,4,
J2773,Tire replacement,2,2,
J2774,Tire replacement,3,7,
J2775,Battery replacement,3,7,
J2776,Brake inspection,4,5,
J2777,Tire replacement,1,9,
J2778,Tire replacement,2,3,
J2779,Battery replacement,2,6,
J2780,Spark plug replacement,1,7,
J2781,ABS warning light diagnosis,3,9,
J2782,Brake inspection,1,4,
J2783,ABS warning light diagnosis,3,3,
J2784,Tire pressure sensor reset,3,6,
J2785,ABS warning light diagnosis,2,5,
J2786,Suspension noise diagnosis,3,4,
J2787,Brake inspection,3,2,
J2788,Transmission inspection,2,8,
J2789,Oil change,4,4,
J2790,Wheel alignment,2,7,
J2791,Tire pressure sensor reset,3,7,
J2792,Brake inspection,1,8,
J2793,Tire replacement,2,2,
J2794,Brake pad replacement,2,2,
J2795,Wheel alignment,2,2,
J2796,ABS warning light diagnosis,3,10,
J2797,Engine diagnostic scan,3,8,
J2798,Tire replacement,3,3,
J2799,Tire replacement,2,10,
J2800,Alternator inspection,4,1,
J2801,Check engine light diagnosis,1,10,
J2802,Coolant system service,3,4,
J2803,Wheel alignment,2,3,
J2804,Alternator inspection,1,9,
J2805,Alternator inspection,4,7,
J2806,Spark plug replacement,1,6,
J2807,Check engine light diagnosis,2,10,
J2808,Transmission inspection,3,5,
J2809,Alternator inspection,2,1,
J2810,Check engine light diagnosis,2,5,
J2811,Engine diagnostic scan,3,7,
J2812,Tire replacement,3,6,
J2813,Oil change,3,7,
J2814,Coolant system service,2,5,
J2815,ABS warning light diagnosis,3,5,
J2816,Suspension noise diagnosis,2,7,
J2817,Engine diagnostic scan,3,7,
J2818,Oil change,4,8,
J2819,Brake pad replacement,2,5,
J2820,Brake pad replacement,3,5,
J2821,Transmission inspection,3,4,
J2822,ABS warning light diagnosis,3,6,
J2823,Alternator inspection,2,6,
J2824,Battery replacement,4,4,
J2825,Check engine light diagnosis,1,3,
J2826,Tire pressure sensor reset,2,7,
J2827,Spark plug replacement,2,5,
J2828,Tire replacement,2,5,
J2829,Engine diagnostic scan,1,7,
J2830,Oil change,4,7,
J2831,Battery replacement,1,3,
J2832,Tire replacement,3,6,
J2833,ABS warning light diagnosis,2,5,
J2834,Coolant system service,2,8,
J2835,Brake pad replacement,4,9,
J2836,Brake inspection,2,9,
J2837,Transmission inspection,3,9,
J2838,Oil change,3,5,
J2839,Wheel alignment,2,8,
J2840,Tire replacement,1,10,
J2841,Coolant system service,3,5,
J2842,Coolant system service,2,9,
J2843,Spark plug replacement,3,9,
J2844,Alternator inspection,2,1,
J2845,Tire replacement,2,5,
J2846,Oil change,2,9,
J2847,Wheel alignment,4,3,
J2848,Transmission inspection,4,6,
J2849,Tire replacement,3,3,
J2850,Brake pad replacement,2,8,
J2851,Alternator inspection,2,10,
J2852,Wheel alignment,1,9,
J2853,Spark plug replacement,3,6,
J2854,Oil change,4,10,
J2855,Wheel alignment,2,8,
J2856,Tire pressure sensor reset,4,2,
J2857,Check engine light diagnosis,2,4,
J2858,Battery replacement,3,10,
J2859,Alternator inspection,1,5,
J2860,Tire replacement,3,4,
J2861,Brake inspection,4,1,
J2862,Suspension noise diagnosis,3,5,
J2863,Brake pad replacement,3,5,
J2864,Oil change,2,10,
J2865,Spark plug replacement,2,3,
J2866,ABS warning light diagnosis,1,5,
J2867,Coolant system service,4,4,
J2868,Transmission inspection,1,6,
J2869,Wheel alignment,3,1,
J2870,Coolant system service,3,8,
J2871,Oil change,3,6,
J2872,Alternator inspection,2,1,
J2873,ABS warning light diagnosis,2,6,
J2874,Transmission inspection,3,6,
J2875,Transmission inspection,2,2,
J2876,Coolant system service,2,7,
J2877,ABS warning light diagnosis,1,1,
J2878,Tire pressure sensor reset,1,7,
J2879,Tire replacement,2,5,
J2880,ABS warning light diagnosis,1,7,
J2881,Check engine light diagnosis,2,4,
J2882,Brake pad replacement,2,5,
J2883,Tire pressure sensor reset,4,9,
J2884,Brake inspection,2,2,
J2885,Alternator inspection,2,3,
J2886,Engine diagnostic scan,2,6,
J2887,Wheel alignment,2,3,
J2888,Brake inspection,1,3,
J2889,Engine diagnostic scan,3,6,
J2890,Transmission inspection,3,4,
J2891,Tire pressure sensor reset,3,1,
J2892,Battery replacement,1,7,
J2893,Check engine light diagnosis,4,4,
J2894,Coolant system service,2,3,
J2895,Spark plug replacement,2,8,
J2896,Transmission inspection,4,5,
J2897,Transmission inspection,2,8,
J2898,Engine diagnostic scan,3,9,
J2899,Engine diagnostic scan,2,7,
J2900,Wheel alignment,3,2,
J2901,Wheel alignment,3,1,
J2902,Coolant system service,3,9,
J2903,Spark plug replacement,4,10,
J2904,Battery replacement,4,9,
J2905,ABS warning light diagnosis,3,7,
J2906,Tire replacement,2,3,
J2907,Tire pressure sensor reset,2,8,
J2908,Check engine light diagnosis,2,6,
J2909,Brake pad replacement,2,3,
J2910,ABS warning light diagnosis,2,7,
J2911,Brake pad replacement,4,4,
J2912,Engine diagnostic scan,3,6,
J2913,Transmission inspection,3,5,
J2914,ABS warning light diagnosis,2,6,
J2915,Check engine light diagnosis,3,5,
J2916,Spark plug replacement,4,8,
J2917,Oil change,2,7,
J2918,ABS warning light diagnosis,2,7,
J2919,Oil change,1,1,
J2920,Alternator inspection,3,9,
J2921,Wheel alignment,1,6,
J2922,Brake inspection,3,3,
J2923,Coolant system service,4,3,
J2924,Wheel alignment,2,3,
J2925,Coolant system service,2,8,
J2926,Brake inspection,1,3,
J2927,ABS warning light diagnosis,4,2,
J2928,Tire replacement,2,2,
J2929,Suspension noise diagnosis,4,7,
J2930,Alternator inspection,4,3,
J2931,Oil change,3,2,
J2932,Alternator inspection,4,1,
J2933,ABS warning light diagnosis,2,2,
J2934,Brake pad replacement,3,5,
J2935,Brake inspection,2,9,
J2936,ABS warning light diagnosis,2,3,
J2937,Alternator inspection,3,6,
J2938,Check engine light diagnosis,2,5,
J2939,Oil change,3,4,
J2940,Transmission inspection,2,3,
J2941,Transmission inspection,3,9,
J2942,Tire pressure sensor reset,2,8,
J2943,Oil change,4,5,
J2944,Oil change,3,8,
J2945,Tire replacement,2,2,
J2946,Transmission inspection,3,2,
J2947,Battery replacement,1,9,
J2948,Brake pad replacement,3,7,
J2949,Oil change,2,6,
J2950,Wheel alignment,2,9,
J2951,Coolant system service,4,2,
J2952,Suspension noise diagnosis,4,8,
J2953,ABS warning light diagnosis,4,8,
J2954,Brake inspection,3,9,
J2955,Spark plug replacement,2,7,
J2956,Spark plug replacement,2,7,
J2957,Brake inspection,1,5,
J2958,Engine diagnostic scan,1,5,
J2959,Oil change,1,1,
J2960,Brake inspection,2,10,
J2961,Transmission inspection,2,5,
J2962,Spark plug replacement,4,4,
J2963,Battery replacement,3,10,
J2964,Alternator inspection,2,4,
J2965,Check engine light diagnosis,4,2,
J2966,Transmission inspection,4,7,
J2967,Wheel alignment,4,3,
J2968,Wheel alignment,2,9,
J2969,Brake inspection,4,8,
J2970,Battery replacement,3,1,
J2971,Oil change,3,10,
J2972,Engine diagnostic scan,2,2,
J2973,Suspension noise diagnosis,2,5,
J2974,Alternator inspection,3,8,
J2975,Transmission inspection,2,7,
J2976,Tire replacement,3,5,
J2977,Check engine light diagnosis,1,8,
J2978,Oil change,3,3,
J2979,Spark plug replacement,3,7,
J2980,Engine diagnostic scan,3,10,
J2981,Transmission inspection,3,1,
J2982,Coolant system service,4,4,
J2983,Tire replacement,4,5,
J2984,Suspension noise diagnosis,4,4,
J2985,Wheel alignment,2,2,
J2986,Wheel alignment,3,2,
J2987,Coolant system service,2,2,
J2988,Wheel alignment,2,6,
J2989,ABS warning light diagnosis,4,5,
J2990,Spark plug replacement,2,8,
J2991,Spark plug replacement,4,9,
J2992,Engine diagnostic scan,4,4,
J2993,Transmission inspection,4,3,
J2994,Wheel alignment,1,9,
J2995,Spark plug replacement,3,7,
J2996,Check engine light diagnosis,2,2,
J2997,Transmission inspection,2,7,
J2998,Oil change,3,8,
J2999,Check engine light diagnosis,4,2,
J3000,Tire pressure sensor reset,1,4,
J3001,Engine diagnostic scan,3,9,
J3002,Suspension noise diagnosis,2,2,
J3003,Spark plug replacement,2,6,
J3004,Oil change,2,5,
J3005,Tire replacement,1,5,
J3006,Spark plug replacement,1,2,
J3007,Brake pad replacement,2,3,
J3008,Transmission inspection,2,7,
J3009,Engine diagnostic scan,3,5,
J3010,Brake inspection,3,2,
J3011,Brake pad replacement,1,9,
J3012,Spark plug replacement,3,5,
J3013,Brake inspection,4,10,
J3014,Engine diagnostic scan,1,7,
J3015,Coolant system service,3,4,
J3016,Check engine light diagnosis,2,2,
J3017,Oil change,3,6,
J3018,ABS warning light diagnosis,2,5,
J3019,Wheel alignment,3,8,
J3020,Brake pad replacement,3,6,
J3021,Spark plug replacement,3,5,
J3022,Suspension noise diagnosis,4,7,
J3023,Tire replacement,4,4,
J3024,Brake pad replacement,2,7,
J3025,Wheel alignment,2,7,
J3026,Coolant system service,1,3,
J3027,Coolant system service,2,8,
J3028,Alternator inspection,3,2,
J3029,Wheel alignment,2,2,
J3030,Coolant system service,2,2,
J3031,Oil change,1,1,
J3032,ABS warning light diagnosis,2,4,
J3033,Tire pressure sensor reset,3,4,
J3034,Battery replacement,2,6,
J3035,Tire pressure sensor reset,1,6,
J3036,Tire pressure sensor reset,2,9,
J3037,Brake pad replacement,3,4,
J3038,Wheel alignment,2,9,
J3039,Transmission inspection,2,5,
J3040,Check engine light diagnosis,4,3,
J3041,Check engine light diagnosis,3,2,
J3042,Wheel alignment,3,2,
J3043,Wheel alignment,2,4,
J3044,Tire pressure sensor reset,3,7,
J3045,Brake inspection,3,5,
J3046,Transmission inspection,2,6,
J3047,Battery replacement,1,5,
J3048,Tire replacement,4,6,
J3049,Transmission inspection,2,6,
J3050,Check engine light diagnosis,1,6,
J3051,Tire pressure sensor reset,1,2,
J3052,Oil change,3,3,
J3053,ABS warning light diagnosis,2,2,
J3054,Alternator inspection,2,6,
J3055,Spark plug replacement,2,8,
J3056,Tire replacement,2,9,
J3057,Alternator inspection,4,6,
J3058,Battery replacement,2,9,
J3059,Brake inspection,4,5,
J3060,Coolant system service,3,1,
J3061,Brake inspection,2,3,
J3062,ABS warning light diagnosis,3,9,
J3063,Check engine light diagnosis,3,5,
J3064,Check engine light diagnosis,2,9,
J3065,Suspension noise diagnosis,2,6,
J3066,Engine diagnostic scan,2,3,
J3067,Tire pressure sensor reset,3,4,
J3068,Coolant system service,1,1,
J3069,Coolant system service,2,10,
J3070,Spark plug replacement,1,10,
J3071,Transmission inspection,4,3,
J3072,Wheel alignment,3,7,
J3073,Coolant system service,4,8,
J3074,Tire replacement,4,5,
J3075,Engine diagnostic scan,4,3,
J3076,Tire pressure sensor reset,4,7,
J3077,Check engine light diagnosis,3,6,
J3078,Transmission inspection,4,4,
J3079,Engine diagnostic scan,4,4,
J3080,Check engine light diagnosis,4,4,
J3081,Engine diagnostic scan,3,4,
J3082,Engine diagnostic scan,1,7,
J3083,ABS warning light diagnosis,3,7,
J3084,Oil change,3,4,
J3085,Suspension noise diagnosis,2,10,
J3086,Battery replacement,2,3,
J3087,Spark plug replacement,3,6,
J3088,Check engine light diagnosis,4,7,
J3089,Spark plug replacement,3,6,
J3090,Transmission inspection,4,7,
J3091,Engine diagnostic scan,2,2,
J3092,Battery replacement,3,7,
J3093,Brake inspection,3,5,
J3094,Spark plug replacement,4,4,
J3095,ABS warning light diagnosis,1,2,
J3096,Wheel alignment,4,4,
J3097,Transmission inspection,4,3,
J3098,Oil change,3,5,
J3099,Coolant system service,4,8,
J3100,Suspension noise diagnosis,1,9,
J3101,Engine diagnostic scan,3,10,
J3102,Coolant system service,2,7,
J3103,Check engine light diagnosis,3,4,
J3104,Brake pad replacement,2,4,
J3105,Tire replacement,3,4,
J3106,Brake inspection,2,1,
J3107,Engine diagnostic scan,3,1,
J3108,Brake pad replacement,2,10,
J3109,Brake pad replacement,3,2,
J3110,Brake pad replacement,4,8,
J3111,ABS warning light diagnosis,2,9,
J3112,Oil change,2,3,
J3113,Battery replacement,1,8,
J3114,Check engine light diagnosis,2,9,
J3115,Brake pad replacement,2,8,
J3116,Engine diagnostic scan,2,5,
J3117,Wheel alignment,4,9,
J3118,Oil change,2,5,
J3119,Engine diagnostic scan,3,4,
J3120,Tire replacement,1,8,
J3121,Wheel alignment,2,5,
J3122,Check engine light diagnosis,3,3,
J3123,Oil change,2,5,
J3124,Coolant system service,2,9,
J3125,Spark plug replacement,2,10,
J3126,Tire pressure sensor reset,2,2,
J3127,Transmission inspection,3,6,
J3128,Brake pad replacement,4,8,
J3129,Alternator inspection,3,10,
J3130,Battery replacement,4,8,
J3131,Suspension noise diagnosis,4,2,
J3132,Wheel alignment,4,4,
J3133,Suspension noise diagnosis,4,4,
J3134,Alternator inspection,1,5,
J3135,Transmission inspection,3,7,
J3136,Suspension noise diagnosis,4,9,
J3137,Suspension noise diagnosis,2,4,
J3138,Engine diagnostic scan,4,10,
J3139,Brake inspection,1,5,
J3140,Transmission inspection,4,2,
J3141,Engine diagnostic scan,3,6,
J3142,Battery replacement,2,3,
J3143,Tire pressure sensor reset,4,1,
J3144,Suspension noise diagnosis,1,9,
J3145,Check engine light diagnosis,3,7,
J3146,Battery replacement,2,10,
J3147,Transmission inspection,4,7,
J3148,Spark plug replacement,2,9,
J3149,ABS warning light diagnosis,4,9,
J3150,Oil change,3,2,
J3151,Alternator inspection,3,3,
J3152,Coolant system service,3,2,
J3153,Alternator inspection,2,5,
J3154,Alternator inspection,2,2,
J3155,Engine diagnostic scan,2,3,
J3156,Brake inspection,2,10,
J3157,Engine diagnostic scan,2,6,
J3158,Suspension noise diagnosis,1,9,
J3159,Suspension noise diagnosis,2,3,
J3160,Check engine light diagnosis,4,7,
J3161,Spark plug replacement,2,9,
J3162,Coolant system service,1,1,
J3163,Check engine light diagnosis,2,4,
J3164,Tire pressure sensor reset,3,2,
J3165,Oil change,3,4,
J3166,ABS warning light diagnosis,3,2,
J3167,Brake inspection,3,2,
J3168,Coolant system service,3,10,
