# generation_params: repair_time: uniform(min=1, max=4) | priority: uniform(min=1, max=10)
job_id,repair_type,repair_time_hours,priority
J2535,Brake inspection,4,8
J2536,Spark plug replacement,2,9
J2537,Tire replacement,3,8
J2538,Brake inspection,1,1
J2539,Spark plug replacement,3,4
J2540,Oil change,2,4
J2541,Tire pressure sensor reset,3,8
J2542,Alternator inspection,1,5
J2543,Spark plug replacement,2,9
J2544,ABS warning light diagnosis,3,10
J2545,Check engine light diagnosis,2,8
J2546,Engine diagnostic scan,3,10
J2547,Coolant system service,3,6
J2548,Check engine light diagnosis,4,6
J2549,Transmission inspection,3,3
J2550,Oil change,4,2
J2551,Battery replacement,1,8
J2552,Suspension noise diagnosis,3,7
J2553,Alternator inspection,3,3
J2554,Brake inspection,4,3
J2555,Battery replacement,3,10
J2556,Alternator inspection,3,7
J2557,Brake inspection,3,1
J2558,Battery replacement,2,2
J2559,Check engine light diagnosis,2,2
J2560,Battery replacement,4,4
J2561,Coolant system service,2,10
J2562,Alternator inspection,2,10
J2563,Brake pad replacement,1,1
J2564,Wheel alignment,2,4
J2565,Oil change,1,7
J2566,Suspension noise diagnosis,2,6
J2567,Engine diagnostic scan,2,9
J2568,Check engine light diagnosis,2,2
J2569,Suspension noise diagnosis,2,2
J2570,Alternator inspection,2,6
J2571,Tire replacement,1,2
J2572,Wheel alignment,3,4
J2573,Battery replacement,2,1
J2574,Suspension noise diagnosis,3,5
J2575,Coolant system service,3,3
J2576,Oil change,3,9
J2577,Suspension noise diagnosis,3,3
J2578,Wheel alignment,3,1
J2579,Tire replacement,4,7
J2580,ABS warning light diagnosis,3,10
J2581,Suspension noise diagnosis,2,5
J2582,Battery replacement,1,4
J2583,Brake inspection,3,2
J2584,Coolant system service,3,8
J2585,Tire replacement,3,7
J2586,Check engine light diagnosis,4,9
J2587,Transmission inspection,3,8
J2588,Alternator inspection,3,4
J2589,Coolant system service,3,10
J2590,Check engine light diagnosis,3,3
J2591,Brake pad replacement,1,3
J2592,Alternator inspection,4,7
J2593,Tire pressure sensor reset,1,2
J2594,ABS warning light diagnosis,4,7
J2595,Engine diagnostic scan,2,4
J2596,Battery replacement,3,6
J2597,Battery replacement,1,8
J2598,Spark plug replacement,3,9
J2599,Coolant system service,2,4
J2600,Brake pad replacement,3,4
J2601,Transmission inspection,2,8
J2602,Tire pressure sensor reset,1,3
J2603,Alternator inspection,4,7
J2604,Tire pressure sensor reset,3,5
J2605,Brake pad replacement,2,3
J2606,Suspension noise diagnosis,3,5
J2607,Tire pressure sensor reset,2,7
J2608,Engine diagnostic scan,3,4
J2609,Tire replacement,1,4
J2610,ABS warning light diagnosis,2,10
J2611,Brake pad replacement,2,6
J2612,Spark plug replacement,4,10
J2613,Brake inspection,3,8
J2614,Tire replacement,4,9
J2615,Engine diagnostic scan,2,10
J2616,Wheel alignment,3,9
J2617,Coolant system service,3,7
J2618,Alternator inspection,1,4
J2619,Tire pressure sensor reset,3,2
J2620,Wheel alignment,3,8
J2621,Oil change,4,8
J2622,ABS warning light diagnosis,4,3
J2623,Oil change,4,3
J2624,Coolant system service,3,7
J2625,Spark plug replacement,4,3
J2626,Tire pressure sensor reset,2,2
J2627,Wheel alignment,1,8
J2628,Alternator inspection,3,7
J2629,Oil change,4,5
J2630,Oil change,3,3
J2631,Oil change,3,9
J2632,Alternator inspection,2,8
J2633,Brake inspection,2,5
J2634,Transmission inspection,1,9
J2635,Transmission inspection,2,8
J2636,Wheel alignment,3,2
J2637,ABS warning light diagnosis,2,9
J2638,Alternator inspection,4,7
J2639,Suspension noise diagnosis,3,8
J2640,Engine diagnostic scan,2,2
J2641,Brake pad replacement,4,9
J2642,Check engine light diagnosis,3,4
J2643,Brake inspection,2,5
J2644,Wheel alignment,3,5
J2645,Oil change,4,7
J2646,Suspension noise diagnosis,3,2
J2647,Battery replacement,3,10
J2648,Brake inspection,1,2
J2649,Tire pressure sensor reset,3,3
J2650,Transmission inspection,3,5
J2651,Oil change,1,9
J2652,Tire replacement,4,6
J2653,Tire replacement,4,9
J2654,Alternator inspection,2,10
J2655,Brake inspection,3,2
J2656,Wheel alignment,3,9
J2657,Coolant system service,1,9
J2658,Brake inspection,4,5
J2659,Spark plug replacement,1,3
J2660,Coolant system service,2,10
J2661,Brake inspection,2,5
J2662,Battery replacement,4,1
J2663,Brake pad replacement,3,6
J2664,Spark plug replacement,1,1
J2665,Brake inspection,3,2
J2666,Transmission inspection,4,2
J2667,Coolant system service,2,4
J2668,Alternator inspection,3,3
J2669,Wheel alignment,2,2
J2670,Spark plug replacement,2,8
J2671,ABS warning light diagnosis,2,7
J2672,Brake inspection,2,3
J2673,Oil change,3,6
J2674,Wheel alignment,3,7
J2675,ABS warning light diagnosis,2,2
J2676,Oil change,4,5
J2677,Tire pressure sensor reset,2,3
J2678,Tire replacement,3,6
J2679,Coolant system service,3,3
J2680,Engine diagnostic scan,3,4
J2681,ABS warning light diagnosis,2,5
J2682,Coolant system service,2,5
J2683,Spark plug replacement,3,2
J2684,Brake inspection,2,5
J2685,Tire replacement,4,9
J2686,Oil change,4,7
J2687,Transmission inspection,3,2
J2688,Brake pad replacement,2,1
J2689,Engine diagnostic scan,2,3
J2690,ABS warning light diagnosis,1,4
J2691,Transmission inspection,3,7
J2692,Brake inspection,3,6
J2693,ABS warning light diagnosis,3,8
J2694,Brake inspection,2,6
J2695,ABS warning light diagnosis,1,7
J2696,Alternator inspection,3,6
J2697,Tire replacement,2,7
J2698,Suspension noise diagnosis,2,10
J2699,Spark plug replacement,3,4
J2700,Engine diagnostic scan,2,3
J2701,Wheel alignment,1,8
J2702,Transmission inspection,4,5
J2703,Battery replacement,4,6
J2704,Oil change,3,2
J2705,ABS warning light diagnosis,2,10
J2706,Brake inspection,4,5
J2707,Brake pad replacement,2,7
J2708,Transmission inspection,3,8
J2709,Engine diagnostic scan,2,5
J2710,Engine diagnostic scan,3,1
J2711,Tire pressure sensor reset,2,1
J2712,Tire replacement,4,3
J2713,Coolant system service,2,3
J2714,Brake pad replacement,1,9
J2715,Tire replacement,1,3
J2716,Spark plug replacement,2,9
J2717,Check engine light diagnosis,1,6
J2718,Coolant system service,2,4
J2719,Engine diagnostic scan,3,10
J2720,Coolant system service,3,3
J2721,Coolant system service,1,9
J2722,Spark plug replacement,3,7
J2723,Wheel alignment,3,6
J2724,Transmission inspection,3,9
J2725,Engine diagnostic scan,3,1
J2726,Engine diagnostic scan,3,9
J2727,Brake pad replacement,3,6
J2728,Alternator inspection,3,5
J2729,Oil change,1,4
J2730,Alternator inspection,2,9
J2731,Oil change,4,7
J2732,Tire pressure sensor reset,3,6
J2733,Oil change,3,3
J2734,ABS warning light diagnosis,3,2
J2735,ABS warning light diagnosis,2,5
J2736,Oil change,3,6
J2737,Coolant system service,4,2
J2738,Oil change,1,5
J2739,Wheel alignment,3,9
J2740,Wheel alignment,2,9
J2741,Transmission inspection,1,4
J2742,Suspension noise diagnosis,2,9
J2743,Tire replacement,2,7
J2744,Coolant system service,3,7
J2745,Spark plug replacement,2,5
J2746,Tire pressure sensor reset,3,5
J2747,Battery replacement,1,2
J2748,Spark plug replacement,2,7
J2749,Tire replacement,2,1
J2750,Coolant system service,3,3
J2751,Check engine light diagnosis,2,9
J2752,Battery replacement,1,3
J2753,Brake inspection,4,2
J2754,Suspension noise diagnosis,2,8
J2755,Spark plug replacement,2,2
J2756,Oil change,2,5
J2757,Battery replacement,2,2
J2758,Tire pressure sensor reset,4,3
J2759,Engine diagnostic scan,2,3
J2760,Transmission inspection,1,2
J2761,Tire replacement,4,8
J2762,Brake pad replacement,3,2
J2763,Engine diagnostic scan,2,4
J2764,Spark plug replacement,2,1
J2765,ABS warning light diagnosis,3,9
J2766,Engine diagnostic scan,2,9
J2767,Tire pressure sensor reset,2,1
J2768,Coolant system service,4,9
J2769,Transmission inspection,2,9
J2770,Oil change,2,10
J2771,Coolant system service,2,4
J2772,Oil change,4,5
J2773,ABS warning light diagnosis,3,8
J2774,Spark plug replacement,1,7
J2775,Oil change,3,8
J2776,Engine diagnostic scan,2,9
J2777,Wheel alignment,3,7
J2778,Transmission inspection,1,7
J2779,Brake inspection,1,7
J2780,Oil change,2,2
J2781,Suspension noise diagnosis,4,9
J2782,Engine diagnostic scan,3,5
J2783,Suspension noise diagnosis,2,9
J2784,Brake inspection,2,5
J2785,Tire pressure sensor reset,2,7
J2786,Tire pressure sensor reset,3,5
J2787,Spark plug replacement,3,2
J2788,Brake pad replacement,2,8
J2789,Check engine light diagnosis,2,3
J2790,Check engine light diagnosis,3,2
J2791,ABS warning light diagnosis,2,7
J2792,Tire pressure sensor reset,3,7
J2793,Suspension noise diagnosis,4,2
J2794,Engine diagnostic scan,4,2
J2795,Battery replacement,3,9
J2796,Check engine light diagnosis,4,6
J2797,Oil change,3,5
J2798,Transmission inspection,4,8
J2799,Wheel alignment,1,3
J2800,Spark plug replacement,2,9
J2801,Suspension noise diagnosis,2,3
J2802,Suspension noise diagnosis,1,7
J2803,Suspension noise diagnosis,3,8
J2804,ABS warning light diagnosis,2,8
J2805,Wheel alignment,1,2
J2806,Tire pressure sensor reset,2,3
J2807,Suspension noise diagnosis,3,8
J2808,Transmission inspection,3,4
J2809,Battery replacement,4,6
J2810,Check engine light diagnosis,2,7
J2811,Brake pad replacement,3,6
J2812,Suspension noise diagnosis,1,9
J2813,Spark plug replacement,3,9
J2814,Check engine light diagnosis,3,2
J2815,Alternator inspection,2,4
J2816,Check engine light diagnosis,2,7
J2817,ABS warning light diagnosis,3,7
J2818,Transmission inspection,1,2
J2819,ABS warning light diagnosis,3,2
J2820,ABS warning light diagnosis,3,4
J2821,Check engine light diagnosis,2,3
J2822,Check engine light diagnosis,2,2
J2823,Suspension noise diagnosis,1,7
J2824,Check engine light diagnosis,1,5
J2825,Brake inspection,2,2
J2826,Brake pad replacement,4,5
J2827,Check engine light diagnosis,4,6
J2828,Wheel alignment,3,9
J2829,Tire pressure sensor reset,2,8
J2830,Suspension noise diagnosis,2,3
J2831,Tire replacement,3,9
J2832,Coolant system service,2,2
J2833,Wheel alignment,3,1
J2834,Alternator inspection,2,7
J2835,Suspension noise diagnosis,2,8
J2836,Brake pad replacement,4,8
J2837,Coolant system service,1,3
J2838,Engine diagnostic scan,3,1
J2839,Suspension noise diagnosis,2,2
J2840,Brake pad replacement,3,8
J2841,Oil change,2,8
J2842,Alternator inspection,4,6
J2843,Engine diagnostic scan,2,6
J2844,Tire pressure sensor reset,4,2
J2845,Check engine light diagnosis,3,2
J2846,Wheel alignment,2,1
J2847,Tire pressure sensor reset,2,5
J2848,Engine diagnostic scan,4,10
J2849,Spark plug replacement,2,4
J2850,Coolant system service,1,2
J2851,Oil change,4,2
J2852,Tire replacement,2,8
J2853,Check engine light diagnosis,1,3
J2854,Wheel alignment,1,7
J2855,Transmission inspection,1,9
J2856,Coolant system service,2,10
J2857,Oil change,2,10
J2858,Suspension noise diagnosis,2,3
J2859,Battery replacement,1,4
J2860,Suspension noise diagnosis,4,4
J2861,Check engine light diagnosis,1,8
J2862,Tire pressure sensor reset,4,3
J2863,Alternator inspection,3,3
J2864,Battery replacement,2,10
J2865,Transmission inspection,3,7
J2866,Transmission inspection,4,4
J2867,Spark plug replacement,2,3
J2868,Brake pad replacement,3,10
J2869,Alternator inspection,3,1
J2870,Coolant system service,2,7
J2871,Wheel alignment,3,3
J2872,Tire replacement,3,7
J2873,Brake inspection,2,9
J2874,ABS warning light diagnosis,1,2
J2875,Check engine light diagnosis,4,1
J2876,Wheel alignment,2,5
J2877,Brake inspection,3,7
J2878,Tire replacement,1,4
J2879,Check engine light diagnosis,2,5
J2880,Brake inspection,4,4
J2881,Brake inspection,3,3
J2882,Oil change,2,8
J2883,Oil change,2,4
J2884,Alternator inspection,3,5
J2885,ABS warning light diagnosis,4,1
J2886,Suspension noise diagnosis,3,6
J2887,Tire replacement,3,1
J2888,Tire replacement,1,7
J2889,Wheel alignment,4,6
J2890,Transmission inspection,2,5
J2891,Wheel alignment,4,7
J2892,Transmission inspection,2,2
J2893,Brake inspection,1,4
J2894,Brake inspection,1,3
J2895,Engine diagnostic scan,4,6
J2896,Alternator inspection,2,4
J2897,Suspension noise diagnosis,1,6
J2898,Brake inspection,4,8
J2899,Wheel alignment,3,5
J2900,Suspension noise diagnosis,3,9
J2901,Engine diagnostic scan,4,2
J2902,Tire pressure sensor reset,1,2
J2903,Tire replacement,2,5
J2904,Wheel alignment,2,3
J2905,Oil change,4,8
J2906,Coolant system service,2,10
J2907,Battery replacement,3,9
J2908,Transmission inspection,3,9
J2909,Oil change,2,8
J2910,Engine diagnostic scan,3,5
J2911,Check engine light diagnosis,2,3
J2912,Alternator inspection,2,5
J2913,Transmission inspection,1,6
J2914,Battery replacement,1,4
J2915,Tire replacement,2,6
J2916,Engine diagnostic scan,2,2
J2917,Brake inspection,3,7
J2918,Brake inspection,3,9
J2919,Transmission inspection,3,1
J2920,Brake pad replacement,3,7
J2921,Alternator inspection,2,1
J2922,Alternator inspection,3,6
J2923,Tire pressure sensor reset,3,3
J2924,Engine diagnostic scan,2,5
J2925,Tire pressure sensor reset,3,7
J2926,Engine diagnostic scan,3,8
J2927,Coolant system service,1,5
J2928,Brake pad replacement,3,10
J2929,Transmission inspection,1,3
J2930,Battery replacement,2,4
J2931,Alternator inspection,1,2
J2932,Suspension noise diagnosis,2,5
J2933,Brake inspection,3,4
J2934,ABS warning light diagnosis,3,7
J2935,Tire replacement,3,1
J2936,Engine diagnostic scan,1,9
J2937,Tire pressure sensor reset,1,1
J2938,Spark plug replacement,4,5
J2939,Alternator inspection,3,5
J2940,Brake inspection,2,9
J2941,ABS warning light diagnosis,4,9
J2942,Check engine light diagnosis,2,7
J2943,Transmission inspection,3,8
J2944,Engine diagnostic scan,1,9
J2945,Coolant system service,2,3
J2946,Brake pad replacement,2,7
J2947,Alternator inspection,2,7
J2948,Wheel alignment,2,3
J2949,Transmission inspection,2,4
J2950,Brake inspection,4,5
J2951,Engine diagnostic scan,4,4
J2952,Coolant system service,2,2
J2953,Tire replacement,3,3
J2954,Alternator inspection,1,3
J2955,Tire pressure sensor reset,1,6
J2956,Battery replacement,3,2
J2957,Transmission inspection,1,7
J2958,Brake inspection,4,3
J2959,ABS warning light diagnosis,2,6
J2960,Battery replacement,2,2
J2961,Spark plug replacement,1,5
J2962,ABS warning light diagnosis,1,10
J2963,Tire pressure sensor reset,4,3
J2964,Coolant system service,2,9
J2965,Brake inspection,1,10
J2966,Transmission inspection,3,5
J2967,ABS warning light diagnosis,3,1
J2968,Tire replacement,3,2
J2969,ABS warning light diagnosis,3,6
J2970,Battery replacement,1,6
J2971,Alternator inspection,3,2
J2972,Transmission inspection,2,7
J2973,Coolant system service,4,6
J2974,Transmission inspection,1,7
J2975,Tire replacement,1,6
J2976,Suspension noise diagnosis,3,3
J2977,Alternator inspection,3,9
J2978,Brake pad replacement,2,5
J2979,Tire pressure sensor reset,4,3
J2980,Transmission inspection,4,5
J2981,Tire replacement,2,6
J2982,Check engine light diagnosis,3,3
J2983,Coolant system service,3,3
J2984,Wheel alignment,3,6
J2985,Coolant system service,1,6
J2986,Brake inspection,2,7
J2987,Brake inspection,2,5
J2988,Suspension noise diagnosis,4,4
J2989,Engine diagnostic scan,1,4
J2990,Tire replacement,3,9
J2991,Coolant system service,3,8
J2992,Spark plug replacement,3,10
J2993,Spark plug replacement,3,6
J2994,Coolant system service,2,1
J2995,Oil change,2,1
J2996,Transmission inspection,3,4
J2997,Check engine light diagnosis,2,10
J2998,Alternator inspection,1,2
J2999,Brake inspection,3,6
J3000,Engine diagnostic scan,3,1
J3001,Brake pad replacement,3,8
J3002,Battery replacement,3,4
J3003,Tire pressure sensor reset,3,1
J3004,Spark plug replacement,1,7
J3005,Suspension noise diagnosis,2,6
J3006,Battery replacement,2,7
J3007,Transmission inspection,3,2
J3008,Tire pressure sensor reset,4,8
J3009,ABS warning light diagnosis,1,9
J3010,Tire replacement,2,3
J3011,Wheel alignment,2,5
J3012,Tire replacement,3,10
J3013,Engine diagnostic scan,2,5
J3014,Battery replacement,3,5
J3015,Brake pad replacement,1,9
J3016,Suspension noise diagnosis,2,9
J3017,Transmission inspection,1,2
J3018,ABS warning light diagnosis,2,6
J3019,Brake pad replacement,3,4
J3020,Spark plug replacement,3,4
J3021,Tire pressure sensor reset,4,10
J3022,Tire pressure sensor reset,3,5
J3023,Coolant system service,4,9
J3024,Tire replacement,2,8
J3025,Spark plug replacement,4,9
J3026,Check engine light diagnosis,2,1
J3027,Battery replacement,4,3
J3028,Tire pressure sensor reset,2,3
J3029,Brake inspection,2,8
J3030,Transmission inspection,4,7
J3031,Tire pressure sensor reset,2,8
J3032,Engine diagnostic scan,1,7
J3033,Check engine light diagnosis,2,3
J3034,Coolant system service,1,4
J3035,Tire pressure sensor reset,2,7
J3036,Brake inspection,1,3
J3037,Check engine light diagnosis,2,9
J3038,Check engine light diagnosis,3,7
J3039,Spark plug replacement,1,4
J3040,Coolant system service,2,2
J3041,Coolant system service,3,6
J3042,Alternator inspection,4,7
J3043,Tire replacement,3,3
J3044,Wheel alignment,2,9
J3045,Brake inspection,4,7
J3046,Check engine light diagnosis,2,8
J3047,Brake pad replacement,2,2
J3048,Transmission inspection,2,7
J3049,Wheel alignment,2,7
J3050,Tire replacement,1,8
J3051,Alternator inspection,4,2
J3052,Check engine light diagnosis,2,3
J3053,Alternator inspection,4,3
J3054,Suspension noise diagnosis,4,4
J3055,Engine diagnostic scan,3,10
J3056,Engine diagnostic scan,3,8
J3057,Engine diagnostic scan,1,8
J3058,Tire replacement,3,3
J3059,Battery replacement,2,6
J3060,Brake pad replacement,1,6
J3061,Coolant system service,3,1
J3062,ABS warning light diagnosis,2,4
J3063,Tire replacement,4,4
J3064,Tire pressure sensor reset,2,2
J3065,Spark plug replacement,4,9
J3066,Spark plug replacement,2,5
J3067,Check engine light diagnosis,4,6
J3068,Coolant system service,3,8
J3069,Brake inspection,3,10
J3070,Check engine light diagnosis,4,4
J3071,Brake pad replacement,3,2
J3072,Engine diagnostic scan,1,7
J3073,Alternator inspection,2,8
J3074,Alternator inspection,4,6
J3075,Battery replacement,3,7
J3076,Tire pressure sensor reset,3,1
J3077,Coolant system service,2,1
J3078,Coolant system service,2,9
J3079,Brake inspection,3,1
J3080,Oil change,2,5
J3081,Spark plug replacement,3,5
J3082,Suspension noise diagnosis,2,9
J3083,Transmission inspection,3,2
J3084,Spark plug replacement,3,5
J3085,Check engine light diagnosis,4,1
J3086,Battery replacement,1,6
J3087,ABS warning light diagnosis,2,3
J3088,Check engine light diagnosis,4,2
J3089,Check engine light diagnosis,2,9
J3090,Transmission inspection,2,7
J3091,Battery replacement,2,9
J3092,Wheel alignment,3,8
J3093,Coolant system service,2,9
J3094,Tire pressure sensor reset,2,8
J3095,Check engine light diagnosis,3,10
J3096,Oil change,2,7
J3097,Engine diagnostic scan,3,7
J3098,Brake pad replacement,2,7
J3099,Tire replacement,1,4
J3100,Battery replacement,3,8
J3101,Suspension noise diagnosis,3,5
J3102,Check engine light diagnosis,3,5
J3103,ABS warning light diagnosis,2,2
J3104,Alternator inspection,4,5
J3105,Oil change,3,5
J3106,Suspension noise diagnosis,3,4
J3107,Alternator inspection,4,9
J3108,Engine diagnostic scan,2,1
J3109,Wheel alignment,3,6
J3110,Brake pad replacement,1,3
J3111,Check engine light diagnosis,3,9
J3112,Transmission inspection,4,9
J3113,Brake pad replacement,2,9
J3114,Wheel alignment,1,5
J3115,Brake inspection,4,9
J3116,Wheel alignment,3,4
J3117,ABS warning light diagnosis,2,2
J3118,Wheel alignment,4,7
J3119,Alternator inspection,3,1
J3120,Wheel alignment,2,9
J3121,Engine diagnostic scan,3,9
J3122,Check engine light diagnosis,3,3
J3123,Suspension noise diagnosis,3,8
J3124,Transmission inspection,2,5
J3125,Spark plug replacement,3,5
J3126,Battery replacement,2,8
J3127,Oil change,2,4
J3128,Battery replacement,2,5
J3129,Engine diagnostic scan,3,5
J3130,Spark plug replacement,2,2
J3131,Coolant system service,3,9
J3132,Check engine light diagnosis,3,3
J3133,Transmission inspection,2,8
J3134,Tire replacement,1,10
J3135,Check engine light diagnosis,3,3
J3136,Brake pad replacement,2,8
J3137,Battery replacement,3,10
J3138,Oil change,4,5
J3139,Wheel alignment,2,7
J3140,Engine diagnostic scan,3,7
J3141,Spark plug replacement,2,8
J3142,Wheel alignment,2,7
J3143,Spark plug replacement,3,8
J3144,Alternator inspection,3,8
J3145,ABS warning light diagnosis,2,4
J3146,ABS warning light diagnosis,3,7
J3147,Wheel alignment,2,4
J3148,Wheel alignment,2,5
J3149,Tire pressure sensor reset,2,7
J3150,Battery replacement,2,3
J3151,Alternator inspection,2,10
J3152,Engine diagnostic scan,3,6
J3153,Brake inspection,4,5
J3154,Tire replacement,2,8
J3155,Tire pressure sensor reset,2,4
J3156,Battery replacement,3,7
J3157,Transmission inspection,2,7
J3158,Brake inspection,4,6
J3159,Transmission inspection,2,5
J3160,Suspension noise diagnosis,2,7
J3161,Oil change,4,5
J3162,Battery replacement,3,4
J3163,Alternator inspection,3,6
J3164,Check engine light diagnosis,3,1
J3165,Alternator inspection,2,9
J3166,Brake pad replacement,3,1
J3167,Transmission inspection,3,8
J3168,Transmission inspection,3,3
J3169,Spark plug replacement,3,1
J3170,Wheel alignment,3,3
J3171,ABS warning light diagnosis,1,10
J3172,Coolant system service,3,4
J3173,Engine diagnostic scan,4,9
J3174,Wheel alignment,2,10
J3175,Engine diagnostic scan,2,8
J3176,ABS warning light diagnosis,3,7
J3177,Coolant system service,4,7
J3178,Brake inspection,4,3
J3179,Brake inspection,3,3
J3180,Tire replacement,3,9
J3181,ABS warning light diagnosis,1,2
J3182,Brake inspection,3,4
J3183,ABS warning light diagnosis,2,7
J3184,Coolant system service,4,10
J3185,Oil change,4,6
J3186,Transmission inspection,3,5
J3187,Engine diagnostic scan,1,3
J3188,Check engine light diagnosis,1,3
J3189,Coolant system service,2,3
J3190,Alternator inspection,3,6
J3191,Oil change,2,1
J3192,Tire replacement,3,6
J3193,Coolant system service,3,5
J3194,Tire pressure sensor reset,3,4
J3195,Oil change,4,4
J3196,Tire pressure sensor reset,4,7
J3197,Transmission inspection,4,8
J3198,Coolant system service,3,9
J3199,Tire pressure sensor reset,3,9
J3200,Coolant system service,2,7
J3201,Tire replacement,3,7
J3202,ABS warning light diagnosis,4,9
J3203,Suspension noise diagnosis,3,9
J3204,Transmission inspection,1,4
J3205,Spark plug replacement,3,4
J3206,Wheel alignment,3,6
J3207,Tire pressure sensor reset,3,8
J3208,Battery replacement,1,2
J3209,Tire pressure sensor reset,1,2
J3210,ABS warning light diagnosis,3,5
J3211,Coolant system service,1,1
J3212,Tire pressure sensor reset,3,3
J3213,Wheel alignment,2,2
J3214,Oil change,2,10
J3215,Oil change,1,5
J3216,Battery replacement,1,7
J3217,Wheel alignment,3,2
J3218,Oil change,3,4
J3219,Brake inspection,2,5
J3220,ABS warning light diagnosis,3,6
J3221,Brake inspection,2,6
J3222,Wheel alignment,3,4
J3223,Brake inspection,4,4
J3224,Spark plug replacement,2,8
J3225,ABS warning light diagnosis,3,5
J3226,Alternator inspection,4,8
J3227,Alternator inspection,2,4
J3228,Suspension noise diagnosis,3,9
J3229,Brake pad replacement,2,2
J3230,Brake pad replacement,3,2
J3231,Battery replacement,3,4
J3232,ABS warning light diagnosis,3,9
J3233,Tire pressure sensor reset,1,3
J3234,Check engine light diagnosis,2,3
J3235,Coolant system service,1,3
J3236,Tire replacement,3,9
J3237,Oil change,2,4
J3238,Suspension noise diagnosis,4,9
J3239,Oil change,1,7
J3240,Wheel alignment,2,8
J3241,Tire replacement,2,4
J3242,Battery replacement,1,8
J3243,Brake inspection,3,10
J3244,ABS warning light diagnosis,4,7
J3245,Brake pad replacement,2,4
J3246,Tire replacement,2,3
J3247,Coolant system service,2,8
J3248,Check engine light diagnosis,2,4
J3249,ABS warning light diagnosis,3,6
J3250,Transmission inspection,2,9
J3251,Check engine light diagnosis,3,2
J3252,Brake pad replacement,4,5
J3253,Wheel alignment,1,6
J3254,Check engine light diagnosis,4,7
J3255,Coolant system service,3,4
J3256,Battery replacement,3,7
J3257,Coolant system service,3,3
J3258,Engine diagnostic scan,1,7
J3259,Alternator inspection,1,9
J3260,Brake inspection,4,9
J3261,Suspension noise diagnosis,4,5
J3262,Oil change,2,5
J3263,Tire replacement,4,4
J3264,Spark plug replacement,1,8
J3265,Tire pressure sensor reset,4,1
J3266,Brake inspection,1,4
J3267,Wheel alignment,3,4
J3268,Battery replacement,2,5
J3269,Engine diagnostic scan,3,8
J3270,Battery replacement,2,8
J3271,Coolant system service,3,2
J3272,Wheel alignment,3,10
J3273,Check engine light diagnosis,3,8
J3274,Spark plug replacement,2,9
J3275,Tire replacement,2,9
J3276,Engine diagnostic scan,2,4
J3277,Wheel alignment,3,6
J3278,Wheel alignment,3,6
J3279,Coolant system service,3,2
J3280,Wheel alignment,1,6
J3281,Tire replacement,1,8
J3282,Check engine light diagnosis,1,2
J3283,ABS warning light diagnosis,4,5
J3284,Brake inspection,2,3
J3285,Wheel alignment,2,4
J3286,Oil change,4,2
J3287,Tire pressure sensor reset,2,10
J3288,Battery replacement,2,6
J3289,ABS warning light diagnosis,2,4
J3290,Spark plug replacement,2,6
J3291,Tire pressure sensor reset,3,3
J3292,Wheel alignment,2,1
J3293,Check engine light diagnosis,3,8
J3294,Spark plug replacement,2,1
J3295,Suspension noise diagnosis,3,10
J3296,Check engine light diagnosis,3,3
J3297,Brake inspection,1,3
J3298,Suspension noise diagnosis,3,6
J3299,Tire replacement,2,2
J3300,Brake pad replacement,1,2
J3301,Brake inspection,4,2
J3302,Oil change,1,2
J3303,ABS warning light diagnosis,2,10
J3304,Tire pressure sensor reset,1,4
J3305,Brake inspection,2,8
J3306,Suspension noise diagnosis,4,4
J3307,Coolant system service,2,5
J3308,Brake inspection,4,2
J3309,Alternator inspection,3,4
J3310,Spark plug replacement,4,9
J3311,Suspension noise diagnosis,3,2
J3312,Spark plug replacement,2,2
J3313,Brake inspection,3,6
J3314,Engine diagnostic scan,2,5
J3315,Wheel alignment,2,8
J3316,Wheel alignment,1,1
J3317,Brake pad replacement,3,9
J3318,Check engine light diagnosis,2,9
J3319,Coolant system service,1,9
J3320,Brake pad replacement,4,9
J3321,ABS warning light diagnosis,1,2
J3322,Wheel alignment,3,2
J3323,Coolant system service,2,8
J3324,Spark plug replacement,3,7
J3325,Coolant system service,4,7
J3326,Coolant system service,2,3
J3327,Brake pad replacement,3,6
J3328,Check engine light diagnosis,2,6
J3329,Tire pressure sensor reset,2,3
J3330,Coolant system service,3,4
J3331,Battery replacement,3,1
J3332,ABS warning light diagnosis,3,7
J3333,Brake pad replacement,4,2
J3334,Brake inspection,4,7
J3335,Brake inspection,1,9
J3336,Tire pressure sensor reset,3,7
J3337,Brake pad replacement,3,5
J3338,Transmission inspection,1,4
J3339,Spark plug replacement,3,2
J3340,Alternator inspection,3,3
J3341,Oil change,3,9
J3342,Tire replacement,2,5
J3343,Brake inspection,2,1
J3344,ABS warning light diagnosis,2,1
J3345,Tire replacement,2,5
J3346,Transmission inspection,2,5
J3347,Tire replacement,4,7
J3348,Tire pressure sensor reset,3,8
J3349,Transmission inspection,2,4
J3350,Brake inspection,3,9
J3351,Oil change,3,6
J3352,Alternator inspection,4,5
J3353,Battery replacement,3,9
J3354,Wheel alignment,2,4
J3355,Alternator inspection,4,2
J3356,Transmission inspection,1,5
J3357,Brake pad replacement,2,2
J3358,Wheel alignment,3,3
J3359,ABS warning light diagnosis,3,5
J3360,Alternator inspection,4,8
J3361,Engine diagnostic scan,2,6
J3362,Transmission inspection,4,7
J3363,Brake pad replacement,2,8
