# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=8, std=1.5)
job_id,repair_type,repair_time_hours,priority
J2541,Suspension noise diagnosis,1,8
J2542,Alternator inspection,2,8
J2543,Oil change,3,8
J2544,Tire replacement,2,10
J2545,Coolant system service,3,7
J2546,Oil change,2,9
J2547,Alternator inspection,2,10
J2548,Transmission inspection,3,6
J2549,Alternator inspection,4,7
J2550,ABS warning light diagnosis,3,9
J2551,Brake pad replacement,2,9
J2552,Suspension noise diagnosis,1,8
J2553,Suspension noise diagnosis,2,9
J2554,Spark plug replacement,2,8
J2555,ABS warning light diagnosis,2,6
J2556,Brake inspection,2,6
J2557,Engine diagnostic scan,2,8
J2558,Spark plug replacement,4,9
J2559,Engine diagnostic scan,1,9
J2560,Transmission inspection,2,7
J2561,Wheel alignment,4,9
J2562,Transmission inspection,2,6
J2563,Coolant system service,2,4
J2564,Engine diagnostic scan,1,9
J2565,Spark plug replacement,2,7
J2566,Brake pad replacement,2,9
J2567,Brake inspection,3,10
J2568,Oil change,2,8
J2569,Engine diagnostic scan,3,8
J2570,Alternator inspection,4,8
J2571,Suspension noise diagnosis,4,10
J2572,Battery replacement,2,9
J2573,ABS warning light diagnosis,1,7
J2574,Transmission inspection,1,6
J2575,Suspension noise diagnosis,1,6
J2576,Check engine light diagnosis,4,9
J2577,Engine diagnostic scan,4,5
J2578,Brake pad replacement,3,10
J2579,Battery replacement,4,10
J2580,Engine diagnostic scan,3,9
J2581,Coolant system service,1,8
J2582,Oil change,2,7
J2583,Brake pad replacement,2,9
J2584,Engine diagnostic scan,2,9
J2585,Spark plug replacement,4,7
J2586,Check engine light diagnosis,4,10
J2587,Wheel alignment,2,9
J2588,Tire replacement,4,9
J2589,Battery replacement,3,9
J2590,Check engine light diagnosis,2,7
J2591,Battery replacement,1,8
J2592,Spark plug replacement,2,7
J2593,Brake pad replacement,2,8
J2594,Suspension noise diagnosis,3,7
J2595,Transmission inspection,2,10
J2596,Coolant system service,1,7
J2597,Tire replacement,2,10
J2598,Oil change,2,10
J2599,Wheel alignment,4,9
J2600,Oil change,4,9
J2601,Alternator inspection,2,8
J2602,Oil change,3,7
J2603,Tire replacement,2,6
J2604,Tire pressure sensor reset,1,9
J2605,Spark plug replacement,2,8
J2606,Coolant system service,1,8
J2607,Battery replacement,2,7
J2608,Battery replacement,3,7
J2609,Wheel alignment,4,10
J2610,Suspension noise diagnosis,4,10
J2611,Coolant system service,2,7
J2612,Tire pressure sensor reset,1,6
J2613,Alternator inspection,2,9
J2614,Tire replacement,2,8
J2615,Transmission inspection,4,8
J2616,Wheel alignment,2,4
J2617,Oil change,1,9
J2618,Tire pressure sensor reset,3,7
J2619,Wheel alignment,2,9
J2620,Alternator inspection,3,8
J2621,Check engine light diagnosis,2,6
J2622,Tire pressure sensor reset,2,10
J2623,Brake pad replacement,3,8
J2624,Wheel alignment,3,7
J2625,Brake inspection,2,7
J2626,Battery replacement,1,7
J2627,Brake inspection,2,8
J2628,Tire pressure sensor reset,2,9
J2629,Battery replacement,2,9
J2630,Coolant system service,4,8
J2631,Brake inspection,1,8
J2632,Battery replacement,2,7
J2633,ABS warning light diagnosis,3,7
J2634,Brake pad replacement,2,9
J2635,Tire pressure sensor reset,2,9
J2636,Engine diagnostic scan,3,6
J2637,Coolant system service,1,9
J2638,Spark plug replacement,2,7
J2639,Engine diagnostic scan,2,10
J2640,Brake pad replacement,1,7
J2641,Transmission inspection,3,10
J2642,Transmission inspection,2,9
J2643,Transmission inspection,4,7
J2644,Transmission inspection,4,9
J2645,Spark plug replacement,4,7
J2646,Brake pad replacement,3,10
J2647,Coolant system service,2,7
J2648,Spark plug replacement,3,9
J2649,ABS warning light diagnosis,1,8
J2650,Battery replacement,3,6
J2651,Check engine light diagnosis,2,10
J2652,Battery replacement,2,8
J2653,Alternator inspection,1,7
J2654,Oil change,3,8
J2655,Spark plug replacement,1,8
J2656,Brake inspection,2,9
J2657,Coolant system service,1,8
J2658,Coolant system service,1,7
J2659,Wheel alignment,3,9
J2660,Battery replacement,2,7
J2661,Engine diagnostic scan,1,8
J2662,Oil change,4,8
J2663,Wheel alignment,3,10
J2664,Brake pad replacement,1,8
J2665,Battery replacement,2,10
J2666,Brake inspection,3,5
J2667,Transmission inspection,3,7
J2668,Oil change,2,7
J2669,Brake pad replacement,4,8
J2670,Alternator inspection,1,8
J2671,Spark plug replacement,4,10
J2672,Tire replacement,2,9
J2673,Suspension noise diagnosis,3,9
J2674,Alternator inspection,3,7
J2675,Engine diagnostic scan,1,5
J2676,Suspension noise diagnosis,1,7
J2677,Suspension noise diagnosis,4,7
J2678,Check engine light diagnosis,2,8
J2679,Check engine light diagnosis,3,9
J2680,Alternator inspection,3,9
J2681,Coolant system service,4,7
J2682,Wheel alignment,3,10
J2683,Coolant system service,2,10
J2684,Coolant system service,3,7
J2685,Suspension noise diagnosis,1,8
J2686,Transmission inspection,1,7
J2687,Wheel alignment,2,10
J2688,Brake inspection,2,9
J2689,Tire pressure sensor reset,3,9
J2690,Tire pressure sensor reset,1,9
J2691,Transmission inspection,4,7
J2692,Brake inspection,3,7
J2693,Alternator inspection,1,5
J2694,Oil change,2,8
J2695,Tire pressure sensor reset,2,10
J2696,Oil change,3,6
J2697,Brake inspection,2,7
J2698,Tire pressure sensor reset,4,10
J2699,Tire replacement,1,7
J2700,Transmission inspection,4,6
J2701,Battery replacement,4,6
J2702,Check engine light diagnosis,3,9
J2703,Alternator inspection,3,7
J2704,Engine diagnostic scan,3,10
J2705,Transmission inspection,1,6
J2706,Wheel alignment,3,6
J2707,Wheel alignment,2,8
J2708,Brake pad replacement,2,7
J2709,ABS warning light diagnosis,4,7
J2710,Battery replacement,3,8
J2711,Oil change,2,10
J2712,Tire replacement,3,8
J2713,Coolant system service,3,10
J2714,Alternator inspection,3,8
J2715,Tire pressure sensor reset,1,6
J2716,ABS warning light diagnosis,3,10
J2717,Tire replacement,4,7
J2718,Coolant system service,3,7
J2719,Alternator inspection,3,7
J2720,Spark plug replacement,4,8
J2721,Suspension noise diagnosis,3,7
J2722,Coolant system service,4,6
J2723,Transmission inspection,2,7
J2724,Tire replacement,2,8
J2725,Brake inspection,1,9
J2726,Coolant system service,4,8
J2727,Spark plug replacement,1,7
J2728,Battery replacement,2,6
J2729,Oil change,3,8
J2730,Tire pressure sensor reset,2,7
J2731,Brake pad replacement,2,8
J2732,ABS warning light diagnosis,3,6
J2733,ABS warning light diagnosis,3,10
J2734,Tire replacement,2,10
J2735,Transmission inspection,2,9
J2736,Battery replacement,1,8
J2737,Check engine light diagnosis,4,8
J2738,Engine diagnostic scan,2,7
J2739,Oil change,1,9
J2740,Alternator inspection,2,8
J2741,Coolant system service,3,7
J2742,Coolant system service,2,9
J2743,Wheel alignment,2,7
J2744,Coolant system service,4,9
J2745,Brake inspection,2,8
J2746,ABS warning light diagnosis,4,9
J2747,Alternator inspection,3,8
J2748,Spark plug replacement,3,6
J2749,ABS warning light diagnosis,2,5
J2750,Brake inspection,2,10
J2751,Wheel alignment,2,5
J2752,Battery replacement,1,7
J2753,Wheel alignment,3,7
J2754,Oil change,2,8
J2755,Check engine light diagnosis,2,8
J2756,Check engine light diagnosis,2,9
J2757,Transmission inspection,2,10
J2758,Engine diagnostic scan,2,9
J2759,Tire replacement,3,9
J2760,Transmission inspection,2,8
J2761,Spark plug replacement,3,9
J2762,Oil change,1,10
J2763,Engine diagnostic scan,2,10
J2764,Transmission inspection,3,10
J2765,Oil change,2,7
J2766,Engine diagnostic scan,4,10
J2767,Brake pad replacement,2,10
J2768,Check engine light diagnosis,4,8
J2769,Wheel alignment,2,8
J2770,Brake pad replacement,3,6
J2771,Coolant system service,3,8
J2772,Wheel alignment,1,8
J2773,Spark plug replacement,1,8
J2774,Check engine light diagnosis,3,10
J2775,ABS warning light diagnosis,2,9
J2776,Tire pressure sensor reset,4,10
J2777,Tire pressure sensor reset,1,9
J2778,Oil change,4,7
J2779,Wheel alignment,1,9
J2780,Tire pressure sensor reset,1,8
J2781,Coolant system service,3,7
J2782,ABS warning light diagnosis,3,9
J2783,Spark plug replacement,3,9
J2784,Alternator inspection,3,9
J2785,Brake inspection,2,7
J2786,Transmission inspection,3,10
J2787,Suspension noise diagnosis,2,8
J2788,Brake inspection,2,8
J2789,Brake inspection,3,9
J2790,Coolant system service,2,10
J2791,Oil change,4,8
J2792,Brake pad replacement,3,8
J2793,Coolant system service,4,9
J2794,Battery replacement,1,10
J2795,Battery replacement,3,7
J2796,Brake pad replacement,1,10
J2797,Oil change,2,9
J2798,ABS warning light diagnosis,1,8
J2799,Suspension noise diagnosis,2,6
J2800,Wheel alignment,1,6
J2801,Check engine light diagnosis,3,9
J2802,Brake pad replacement,3,8
J2803,Wheel alignment,3,10
J2804,ABS warning light diagnosis,2,10
J2805,Battery replacement,2,9
J2806,Coolant system service,3,8
J2807,Check engine light diagnosis,3,9
J2808,Suspension noise diagnosis,3,10
J2809,Brake pad replacement,3,7
J2810,Alternator inspection,3,8
J2811,Suspension noise diagnosis,1,7
J2812,Brake inspection,2,8
J2813,Spark plug replacement,1,10
J2814,Brake inspection,4,6
J2815,Oil change,3,8
J2816,Tire pressure sensor reset,3,7
J2817,Oil change,3,9
J2818,ABS warning light diagnosis,2,8
J2819,Suspension noise diagnosis,3,10
J2820,Spark plug replacement,2,6
J2821,Oil change,3,4
J2822,Wheel alignment,2,4
J2823,ABS warning light diagnosis,3,8
J2824,Battery replacement,4,8
J2825,Check engine light diagnosis,3,7
J2826,Alternator inspection,3,10
J2827,Brake pad replacement,3,6
J2828,Tire pressure sensor reset,3,8
J2829,Engine diagnostic scan,3,7
J2830,Alternator inspection,1,8
J2831,Alternator inspection,3,5
J2832,Spark plug replacement,1,9
J2833,Transmission inspection,1,7
J2834,Tire pressure sensor reset,3,6
J2835,Battery replacement,3,8
J2836,Check engine light diagnosis,1,7
J2837,Transmission inspection,1,7
J2838,Coolant system service,2,8
J2839,Tire pressure sensor reset,2,6
J2840,Spark plug replacement,4,6
J2841,Engine diagnostic scan,1,8
J2842,Transmission inspection,1,6
J2843,Tire pressure sensor reset,3,9
J2844,Brake pad replacement,3,5
J2845,ABS warning light diagnosis,3,9
J2846,Check engine light diagnosis,3,7
J2847,ABS warning light diagnosis,3,7
J2848,Brake pad replacement,1,7
J2849,ABS warning light diagnosis,1,6
J2850,Wheel alignment,4,7
J2851,Brake pad replacement,3,10
J2852,Coolant system service,2,8
J2853,Brake inspection,2,9
J2854,Alternator inspection,2,6
J2855,Check engine light diagnosis,2,8
J2856,Spark plug replacement,2,6
J2857,Check engine light diagnosis,3,9
J2858,Spark plug replacement,3,9
J2859,Transmission inspection,1,8
J2860,Alternator inspection,3,8
J2861,Check engine light diagnosis,2,7
J2862,Alternator inspection,3,9
J2863,Spark plug replacement,4,8
J2864,ABS warning light diagnosis,3,9
J2865,Suspension noise diagnosis,2,8
J2866,Spark plug replacement,2,9
J2867,Tire replacement,3,7
J2868,Wheel alignment,2,10
J2869,Brake inspection,2,6
J2870,Brake inspection,2,7
J2871,Wheel alignment,2,6
J2872,Spark plug replacement,4,9
J2873,Brake pad replacement,2,9
J2874,Engine diagnostic scan,2,9
J2875,Brake pad replacement,1,8
J2876,ABS warning light diagnosis,3,7
J2877,Brake inspection,1,8
J2878,Battery replacement,2,6
J2879,Brake inspection,3,9
J2880,Brake inspection,2,9
J2881,Tire pressure sensor reset,2,8
J2882,Engine diagnostic scan,3,8
J2883,Battery replacement,2,7
J2884,Wheel alignment,1,8
J2885,Tire replacement,3,6
J2886,Wheel alignment,2,9
J2887,Wheel alignment,4,9
J2888,Oil change,2,9
J2889,Brake inspection,2,9
J2890,Coolant system service,3,6
J2891,Engine diagnostic scan,3,10
J2892,Brake inspection,2,7
J2893,Coolant system service,1,7
J2894,Coolant system service,2,4
J2895,Coolant system service,1,6
J2896,Transmission inspection,2,7
J2897,Brake pad replacement,2,8
J2898,Suspension noise diagnosis,3,9
J2899,Tire replacement,4,7
J2900,Suspension noise diagnosis,4,6
J2901,ABS warning light diagnosis,4,5
J2902,Oil change,3,9
J2903,Alternator inspection,2,10
J2904,Oil change,2,9
J2905,Check engine light diagnosis,2,7
J2906,ABS warning light diagnosis,2,9
J2907,Battery replacement,2,10
J2908,Coolant system service,3,10
J2909,Wheel alignment,2,8
J2910,Battery replacement,3,10
J2911,Alternator inspection,2,7
J2912,Brake inspection,3,7
J2913,Coolant system service,2,7
J2914,Tire replacement,2,8
J2915,Wheel alignment,2,10
J2916,Oil change,3,10
J2917,Check engine light diagnosis,3,7
J2918,Battery replacement,2,7
J2919,Tire pressure sensor reset,1,9
J2920,Tire replacement,2,8
J2921,Alternator inspection,4,9
J2922,Brake inspection,2,5
J2923,Transmission inspection,1,6
J2924,Wheel alignment,2,5
J2925,Battery replacement,4,8
J2926,Engine diagnostic scan,4,6
J2927,Coolant system service,3,6
J2928,Spark plug replacement,2,7
J2929,Check engine light diagnosis,2,10
J2930,Brake inspection,2,9
J2931,Tire pressure sensor reset,2,9
J2932,Tire pressure sensor reset,1,9
J2933,Coolant system service,4,5
J2934,Battery replacement,2,8
J2935,Transmission inspection,3,5
J2936,Brake inspection,2,8
J2937,Coolant system service,2,8
J2938,Brake inspection,2,8
J2939,Oil change,1,8
J2940,Transmission inspection,1,7
J2941,Tire replacement,1,8
J2942,Brake inspection,4,8
J2943,Engine diagnostic scan,1,6
J2944,ABS warning light diagnosis,1,10
J2945,Spark plug replacement,2,9
J2946,Coolant system service,4,6
J2947,Tire pressure sensor reset,2,8
J2948,Brake pad replacement,3,6
J2949,ABS warning light diagnosis,4,7
J2950,Wheel alignment,4,10
J2951,Suspension noise diagnosis,3,7
J2952,Suspension noise diagnosis,3,10
J2953,Transmission inspection,3,7
J2954,Tire replacement,4,9
J2955,ABS warning light diagnosis,2,7
J2956,ABS warning light diagnosis,3,9
J2957,ABS warning light diagnosis,2,6
J2958,Transmission inspection,2,7
J2959,ABS warning light diagnosis,3,7
J2960,Alternator inspection,4,8
J2961,Tire pressure sensor reset,1,7
J2962,Battery replacement,3,9
J2963,Battery replacement,4,9
J2964,Check engine light diagnosis,4,6
J2965,Spark plug replacement,3,7
J2966,Tire replacement,3,7
J2967,Brake pad replacement,4,8
J2968,Oil change,2,8
J2969,Wheel alignment,2,8
J2970,Engine diagnostic scan,2,9
J2971,Spark plug replacement,2,8
J2972,Alternator inspection,1,8
J2973,Oil change,1,9
J2974,Transmission inspection,1,6
J2975,Coolant system service,2,9
J2976,Transmission inspection,3,10
J2977,Check engine light diagnosis,1,7
J2978,Brake pad replacement,2,8
J2979,Coolant system service,1,8
J2980,Suspension noise diagnosis,3,8
J2981,Spark plug replacement,3,6
J2982,Battery replacement,2,6
J2983,ABS warning light diagnosis,1,9
J2984,Alternator inspection,3,6
J2985,Coolant system service,3,10
J2986,Alternator inspection,1,6
J2987,Alternator inspection,3,9
J2988,Coolant system service,3,9
J2989,Oil change,3,9
J2990,Tire pressure sensor reset,2,5
J2991,Battery replacement,2,6
J2992,Coolant system service,2,8
J2993,Oil change,3,6
J2994,Oil change,2,8
J2995,Spark plug replacement,3,7
J2996,Wheel alignment,2,7
J2997,Oil change,4,7
J2998,ABS warning light diagnosis,3,6
J2999,Brake inspection,1,8
J3000,Tire pressure sensor reset,3,7
J3001,Alternator inspection,2,9
J3002,ABS warning light diagnosis,2,9
J3003,Engine diagnostic scan,3,8
J3004,Spark plug replacement,3,7
J3005,Alternator inspection,3,8
J3006,Brake inspection,3,10
J3007,Battery replacement,2,9
J3008,Engine diagnostic scan,1,7
J3009,Tire pressure sensor reset,2,7
J3010,Transmission inspection,2,8
J3011,Brake pad replacement,1,6
J3012,Tire pressure sensor reset,2,7
J3013,Suspension noise diagnosis,2,9
J3014,Tire pressure sensor reset,3,6
J3015,Wheel alignment,1,8
J3016,Suspension noise diagnosis,4,8
J3017,Alternator inspection,3,10
J3018,Check engine light diagnosis,2,7
J3019,Brake inspection,3,10
J3020,Alternator inspection,3,9
J3021,Brake pad replacement,2,8
J3022,Battery replacement,3,8
J3023,Check engine light diagnosis,2,10
J3024,Tire replacement,3,7
J3025,Tire replacement,2,6
J3026,Brake pad replacement,4,5
J3027,Tire pressure sensor reset,2,10
J3028,Oil change,2,8
J3029,Spark plug replacement,3,7
J3030,Tire replacement,4,7
J3031,Tire replacement,2,8
J3032,Tire replacement,4,7
J3033,Check engine light diagnosis,1,10
J3034,Oil change,3,6
J3035,ABS warning light diagnosis,3,7
J3036,Brake inspection,4,9
J3037,Alternator inspection,2,7
J3038,Wheel alignment,2,8
J3039,Alternator inspection,3,5
J3040,Tire replacement,1,10
J3041,Coolant system service,4,9
J3042,ABS warning light diagnosis,2,8
J3043,Suspension noise diagnosis,4,6
J3044,Alternator inspection,2,7
J3045,ABS warning light diagnosis,2,7
J3046,Battery replacement,3,9
J3047,Brake pad replacement,2,9
J3048,Oil change,2,9
J3049,Brake inspection,2,7
J3050,Transmission inspection,3,7
J3051,Brake inspection,3,10
J3052,Suspension noise diagnosis,1,8
J3053,Brake pad replacement,1,6
J3054,Tire replacement,3,4
J3055,Spark plug replacement,3,9
J3056,Coolant system service,4,4
J3057,Transmission inspection,2,9
J3058,Engine diagnostic scan,3,10
J3059,Suspension noise diagnosis,3,9
J3060,Transmission inspection,2,5
J3061,Tire replacement,2,9
J3062,Wheel alignment,2,10
J3063,Brake pad replacement,2,9
J3064,Coolant system service,2,5
J3065,Brake pad replacement,1,9
J3066,Brake inspection,2,7
J3067,Tire pressure sensor reset,4,8
J3068,Alternator inspection,4,7
J3069,Suspension noise diagnosis,1,5
J3070,Suspension noise diagnosis,3,8
J3071,ABS warning light diagnosis,3,7
J3072,Tire pressure sensor reset,3,8
J3073,Brake inspection,2,7
J3074,Brake pad replacement,2,10
J3075,Check engine light diagnosis,3,7
J3076,ABS warning light diagnosis,2,7
J3077,Tire replacement,4,10
J3078,Wheel alignment,1,10
J3079,Brake inspection,3,10
J3080,Transmission inspection,1,10
J3081,Check engine light diagnosis,3,9
J3082,Brake pad replacement,1,9
J3083,Coolant system service,4,6
J3084,Tire replacement,2,9
J3085,ABS warning light diagnosis,2,10
J3086,Check engine light diagnosis,4,8
J3087,Battery replacement,2,8
J3088,Battery replacement,2,10
J3089,Brake inspection,3,9
J3090,Oil change,1,10
J3091,Transmission inspection,3,6
J3092,Tire pressure sensor reset,3,8
J3093,Tire pressure sensor reset,2,8
J3094,Wheel alignment,3,9
J3095,Brake pad replacement,3,5
J3096,Spark plug replacement,2,7
J3097,Coolant system service,4,7
J3098,Tire replacement,3,8
J3099,Spark plug replacement,2,10
J3100,Transmission inspection,3,9
J3101,Spark plug replacement,1,7
J3102,Tire replacement,1,7
J3103,Battery replacement,2,6
J3104,Tire pressure sensor reset,2,9
J3105,ABS warning light diagnosis,4,9
J3106,Battery replacement,4,10
J3107,Wheel alignment,1,8
J3108,ABS warning light diagnosis,3,10
J3109,Alternator inspection,2,7
J3110,Brake pad replacement,3,10
J3111,Spark plug replacement,1,9
J3112,Check engine light diagnosis,3,6
J3113,Tire replacement,1,9
J3114,Tire replacement,2,10
J3115,Wheel alignment,3,10
J3116,Wheel alignment,1,8
J3117,Spark plug replacement,3,7
J3118,ABS warning light diagnosis,2,10
J3119,Transmission inspection,2,8
J3120,Engine diagnostic scan,2,7
J3121,Transmission inspection,2,9
J3122,Transmission inspection,2,8
J3123,Wheel alignment,2,8
J3124,Wheel alignment,3,10
J3125,Battery replacement,3,5
J3126,Spark plug replacement,3,8
J3127,Brake inspection,4,7
J3128,Check engine light diagnosis,3,8
J3129,Wheel alignment,2,7
J3130,Tire replacement,1,8
J3131,Transmission inspection,2,8
J3132,Battery replacement,2,10
J3133,Engine diagnostic scan,2,10
J3134,Check engine light diagnosis,3,8
J3135,Battery replacement,3,9
J3136,Check engine light diagnosis,2,10
J3137,Tire replacement,3,7
J3138,ABS warning light diagnosis,2,9
J3139,ABS warning light diagnosis,4,8
J3140,Tire replacement,1,7
J3141,Wheel alignment,3,9
J3142,Tire pressure sensor reset,4,7
J3143,Tire pressure sensor reset,1,10
J3144,Battery replacement,2,8
J3145,Transmission inspection,4,10
J3146,Brake pad replacement,2,8
J3147,Wheel alignment,2,9
J3148,Brake inspection,3,7
J3149,Tire replacement,4,9
J3150,Oil change,1,7
J3151,Engine diagnostic scan,2,9
J3152,Coolant system service,4,8
J3153,Tire replacement,2,9
J3154,Brake pad replacement,1,9
J3155,Oil change,3,8
J3156,Oil change,4,7
J3157,Check engine light diagnosis,2,7
J3158,Coolant system service,2,9
J3159,Oil change,2,9
J3160,Suspension noise diagnosis,1,6
J3161,Wheel alignment,1,10
J3162,Check engine light diagnosis,3,8
J3163,Check engine light diagnosis,4,9
J3164,Brake inspection,3,7
J3165,Brake pad replacement,1,7
J3166,Brake inspection,4,6
J3167,Tire pressure sensor reset,3,7
J3168,Brake pad replacement,4,7
J3169,Alternator inspection,2,7
J3170,Tire replacement,2,10
J3171,Wheel alignment,3,7
J3172,Check engine light diagnosis,3,9
J3173,Spark plug replacement,2,8
J3174,Alternator inspection,1,8
J3175,Alternator inspection,2,6
J3176,Suspension noise diagnosis,2,9
J3177,Tire pressure sensor reset,2,9
J3178,Coolant system service,3,8
J3179,Transmission inspection,3,9
J3180,ABS warning light diagnosis,4,6
J3181,Brake pad replacement,4,9
J3182,Battery replacement,3,8
J3183,Oil change,2,8
J3184,Tire replacement,3,8
J3185,Wheel alignment,3,8
J3186,Tire replacement,1,8
J3187,Spark plug replacement,4,7
J3188,ABS warning light diagnosis,2,8
J3189,Suspension noise diagnosis,3,7
J3190,Battery replacement,1,9
J3191,Wheel alignment,2,6
J3192,Brake inspection,1,7
J3193,Suspension noise diagnosis,3,8
J3194,Oil change,1,7
J3195,Spark plug replacement,3,9
J3196,Oil change,2,8
J3197,Suspension noise diagnosis,3,7
J3198,Alternator inspection,1,10
J3199,Oil change,4,7
J3200,Coolant system service,1,6
J3201,Tire pressure sensor reset,3,8
J3202,Battery replacement,3,8
J3203,Spark plug replacement,3,8
J3204,Wheel alignment,1,7
J3205,Tire pressure sensor reset,2,10
J3206,Battery replacement,2,5
J3207,Tire replacement,2,7
J3208,Oil change,3,8
J3209,Spark plug replacement,4,9
J3210,Oil change,4,5
J3211,Tire pressure sensor reset,2,7
J3212,Spark plug replacement,3,8
J3213,Transmission inspection,3,7
J3214,Wheel alignment,2,8
J3215,Battery replacement,1,9
J3216,Alternator inspection,4,9
J3217,Spark plug replacement,1,7
J3218,Spark plug replacement,2,9
J3219,Coolant system service,1,9
J3220,Brake inspection,4,10
J3221,ABS warning light diagnosis,3,7
J3222,Oil change,2,7
J3223,Coolant system service,3,6
J3224,Tire pressure sensor reset,2,9
J3225,Alternator inspection,2,6
J3226,Engine diagnostic scan,1,5
J3227,Suspension noise diagnosis,3,9
J3228,Tire replacement,2,9
J3229,Spark plug replacement,1,8
J3230,ABS warning light diagnosis,1,8
J3231,Coolant system service,1,6
J3232,Wheel alignment,3,7
J3233,Battery replacement,3,10
J3234,Engine diagnostic scan,2,7
J3235,Tire replacement,4,9
J3236,Alternator inspection,3,8
J3237,Wheel alignment,2,8
J3238,Tire pressure sensor reset,1,5
J3239,Transmission inspection,3,7
J3240,Oil change,3,7
J3241,Alternator inspection,3,9
J3242,Brake inspection,1,8
J3243,Engine diagnostic scan,3,6
J3244,Oil change,1,6
J3245,Battery replacement,2,10
J3246,Battery replacement,3,10
J3247,Brake pad replacement,2,5
J3248,Tire pressure sensor reset,4,8
J3249,Coolant system service,4,9
J3250,Oil change,4,10
J3251,Tire pressure sensor reset,3,6
J3252,Engine diagnostic scan,3,10
J3253,Brake inspection,3,10
J3254,Transmission inspection,4,7
J3255,Wheel alignment,2,10
J3256,Oil change,4,8
J3257,Brake pad replacement,3,8
J3258,Transmission inspection,2,10
J3259,Oil change,3,7
J3260,Coolant system service,3,8
J3261,Coolant system service,2,8
J3262,Oil change,4,8
J3263,Brake pad replacement,4,10
J3264,Spark plug replacement,1,7
J3265,Wheel alignment,3,7
J3266,Spark plug replacement,2,9
J3267,Spark plug replacement,3,7
J3268,Battery replacement,4,7
J3269,Alternator inspection,2,9
J3270,Wheel alignment,2,7
J3271,Check engine light diagnosis,2,7
J3272,Suspension noise diagnosis,2,6
J3273,Alternator inspection,1,8
J3274,Oil change,4,8
J3275,Transmission inspection,2,7
J3276,Wheel alignment,4,8
J3277,Engine diagnostic scan,1,9
J3278,ABS warning light diagnosis,1,8
J3279,Battery replacement,3,4
J3280,Wheel alignment,2,5
J3281,Spark plug replacement,2,4
J3282,Wheel alignment,3,7
J3283,Engine diagnostic scan,2,8
J3284,Transmission inspection,4,8
J3285,Suspension noise diagnosis,3,10
J3286,Brake pad replacement,3,6
J3287,Alternator inspection,4,9
J3288,Oil change,1,8
J3289,Tire pressure sensor reset,2,10
J3290,Wheel alignment,2,9
J3291,Transmission inspection,3,10
J3292,Transmission inspection,4,10
J3293,Coolant system service,2,7
J3294,Tire pressure sensor reset,2,8
J3295,Brake inspection,2,9
J3296,Oil change,2,9
J3297,Coolant system service,2,5
J3298,Battery replacement,1,7
J3299,Spark plug replacement,2,9
J3300,Spark plug replacement,4,9
J3301,Battery replacement,3,6
J3302,Brake pad replacement,3,8
J3303,Transmission inspection,3,6
J3304,Brake inspection,2,10
J3305,Oil change,1,8
J3306,Transmission inspection,2,6
J3307,Tire replacement,2,7
J3308,Oil change,3,6
J3309,ABS warning light diagnosis,4,7
J3310,Tire pressure sensor reset,3,8
J3311,Oil change,1,5
J3312,Spark plug replacement,4,9
J3313,Check engine light diagnosis,2,8
J3314,ABS warning light diagnosis,4,9
J3315,Tire replacement,3,6
J3316,Alternator inspection,4,9
J3317,Wheel alignment,2,6
J3318,Brake inspection,2,9
J3319,Engine diagnostic scan,2,9
J3320,Coolant system service,2,7
J3321,Coolant system service,2,9
J3322,Transmission inspection,3,9
J3323,Tire pressure sensor reset,1,10
J3324,Brake pad replacement,1,7
J3325,Brake inspection,2,9
J3326,Spark plug replacement,2,10
J3327,Oil change,1,9
J3328,Coolant system service,3,10
J3329,Suspension noise diagnosis,2,7
J3330,Alternator inspection,3,8
J3331,Tire replacement,3,8
J3332,Brake pad replacement,2,8
J3333,Suspension noise diagnosis,3,9
J3334,Spark plug replacement,1,7
J3335,Wheel alignment,4,3
J3336,Brake inspection,2,10
J3337,Alternator inspection,1,8
J3338,Brake pad replacement,3,5
J3339,Transmission inspection,3,10
J3340,Wheel alignment,4,8
J3341,Alternator inspection,3,6
J3342,Transmission inspection,4,7
J3343,Battery replacement,2,6
J3344,Brake pad replacement,3,8
J3345,Battery replacement,2,8
J3346,Engine diagnostic scan,2,7
J3347,Oil change,3,9
J3348,Tire replacement,2,7
J3349,Oil change,1,7
J3350,Oil change,2,7
J3351,Transmission inspection,4,8
J3352,Transmission inspection,2,9
J3353,Check engine light diagnosis,1,10
J3354,Wheel alignment,3,10
J3355,Engine diagnostic scan,2,7
J3356,Wheel alignment,3,8
J3357,Transmission inspection,3,7
J3358,Brake pad replacement,2,5
J3359,Oil change,1,10
J3360,Engine diagnostic scan,2,7
J3361,Wheel alignment,2,10
J3362,Brake inspection,3,8
J3363,Coolant system service,1,9
J3364,Battery replacement,1,10
J3365,Brake pad replacement,1,8
J3366,Tire replacement,2,10
J3367,Battery replacement,2,6
J3368,Tire replacement,3,7
J3369,Check engine light diagnosis,3,8
J3370,Tire pressure sensor reset,3,10
J3371,Spark plug replacement,4,10
J3372,Spark plug replacement,4,9
J3373,Engine diagnostic scan,2,6
J3374,Brake pad replacement,4,8
J3375,Battery replacement,3,10
J3376,Transmission inspection,1,8
J3377,Oil change,4,8
J3378,Alternator inspection,3,9
